Q9NRX2 P0CG41 0
Q5FWF6 Q9ULP9 0
P19419 O14965 0
P05023 Q9P242 0
P10244 Q96MH2 0
Q9NUY8 P25800 0
Q6QHK4 O43439 0
Q6ZUS5 P27482 0
Q53H47 P49006 0
Q86VD7 Q9NUP9 0
Q9GZM3 Q9NQL2 0
Q53G59 Q9ULW0 0
Q99811 Q8TAX0 0
P33992 Q13416 1
Q15853 Q14994 0
Q5T0N5 O75787 0
Q14642 P31274 0
Q9BSW2 Q96QF0 1
O75787 Q9UJX0 0
Q15973 A6H8Z2 0
Q8N6M9 P78330 0
Q86YB8 P09493 0
O43395 Q9H0X6 0
O75943 Q15560 0
Q9BYC8 Q8TCC3 1
Q9BUA6 Q8N5G2 0
Q8N865 Q8N5W8 0
P43304 Q8WUB2 0
Q06587 Q99767 0
A6NF36 Q9UJ78 0
A8MTT3 Q96MM3 0
Q9UM82 Q03938 0
P15311 P0DP25 0
P43304 Q03701 0
Q8WTQ7 Q8N752 0
Q8IUW3 P60228 0
P49427 Q8WXK1 1
Q9H1U9 Q13938 0
Q8TF32 Q9BUV0 0
P37173 Q6UX73 0
Q8WUB2 Q96NU1 0
Q01658 Q9NRF9 1
Q96CM4 Q32MQ0 0
O95997 Q9UJU6 0
O75909 Q96Q40 1
P25788 Q9UL46 1
Q8NCE2 Q9UGK3 0
Q7L4S7 Q15067 0
Q8NG68 P43355 0
Q9H5V7 Q8IUE1 0
P10412 O95149 0
Q6T310 Q9Y366 0
Q53LP3 Q9HBH9 0
Q9NZC7 Q16254 0
Q9Y3C5 A6NIR3 0
P00966 Q8N3F0 0
Q9UBB6 Q16649 0
B1AL88 Q96QU4 0
Q9P127 Q86UW7 0
P45983 Q9UNK4 0
Q9UBC1 Q96DF8 0
O96018 Q2NL98 0
Q9NQZ5 P62714 0
Q6P1L5 Q5T3I0 0
P33402 Q9UBC0 0
Q86TS9 Q7Z4H9 0
P10911 O15083 0
P10276 Q05516 1
Q96A35 P46782 1
Q9UK12 Q8IYI6 0
Q8TAW3 Q8NC42 0
Q9H6Q4 Q63HK3 0
Q92886 O60239 0
Q8N8Z8 P62070 0
Q96HM7 P49411 0
P51580 P07737 0
Q9P0W0 Q9Y586 0
Q8TDY3 P78560 0
P05412 Q5H9J9 0
O76094 Q9BUV8 0
P48431 P23760 1
P62906 Q7LBR1 0
Q3MIT2 Q86XI6 0
Q14964 P62318 0
P53779 O15259 0
Q04917 O15305 0
P14373 Q9HAW7 0
Q9BR61 Q6ZUT1 0
Q14919 Q66PJ3 0
Q8IZS5 Q8N1Y9 0
Q5T7N2 Q8TBZ5 0
Q9NR20 O43529 0
Q96C92 Q9HB20 0
P0DPF6 Q9H9D4 0
Q03923 Q92989 0
O14639 P10075 0
O75081 P46459 0
Q8TC41 Q7Z402 0
P68431 Q8TBK2 0
Q96C57 Q92558 0
Q6K0P9 Q96M43 0
Q6NUI1 Q99952 0
O75437 Q07973 0
P56693 P50990 0
Q9BRS2 P78314 0
P34931 Q8N2K1 0
O15033 Q8TDN4 0
Q9ULA0 Q6YN16 1
Q96SQ9 P14136 0
Q16548 Q86V88 0
O95863 Q9H7S9 0
O95169 O75602 0
Q9BV35 P63267 0
P62304 Q9Y4Y9 1
Q8N1H7 O43435 0
A8MTA8 Q86TM3 0
P43364 P43362 0
Q9H6Z9 Q18PE1 0
Q9NPC6 Q08209 1
Q9BYV6 Q8N0W5 0
Q6P4Q7 P07205 0
Q9H0V9 Q7L0X2 0
O75995 P09543 0
Q8WVK7 Q9NYG5 0
Q8IYW5 A1E959 0
Q9NX52 Q86TS9 0
Q9NPJ6 O43513 1
P30307 Q8IV63 0
Q8IUD6 O60496 0
Q96AW1 B2RC85 0
Q9NW61 P08670 0
O75081 Q99496 0
O76070 Q12905 0
Q9P1Q0 P42126 0
Q9Y383 Q92890 0
Q567U6 Q9Y5K6 0
E5RJ46 Q9Y295 0
Q9NXH8 Q5JRV8 0
Q7Z2E3 Q6ZT62 0
Q9Y2X3 P98170 0
Q96J02 Q02833 0
Q8IV61 O14508 0
P84085 Q96H79 0
Q8IU81 Q9UGJ1 0
P32455 A6NDY2 0
P09001 A8MVX0 0
P06241 O00515 0
Q6NVY1 P52739 0
Q8WZ60 P10244 0
P45983 P20339 0
Q8N8Y5 A5LHX3 0
A2RU48 Q9NVG8 0
Q9Y6N5 Q9H9B4 0
Q9BWD1 A6NMZ2 0
Q86WV1 Q9NQW6 0
Q9P2M4 Q9NYF3 0
Q96NC0 P62304 1
O75382 P03897 0
O43395 P18146 0
Q969M3 P49638 0
P22492 P16989 0
P48637 Q9Y242 0
Q9HA90 Q8N123 0
Q8WV37 Q6PF15 0
Q9NQV8 Q8TAD8 0
P30084 Q96T25 0
Q969V5 Q96EQ8 0
P07205 Q86SH2 0
A0A3B3IT33 Q14161 0
Q2VY69 A6NHY2 0
P0DPD5 Q13342 0
Q9UDY6 Q13795 0
Q9Y2B1 O75116 0
Q9NPC6 Q6NSI3 0
O43687 Q9Y3Z3 0
Q9BQI4 Q8N7A1 0
Q9UDW3 Q99623 0
Q86UR1 H3BQL2 0
Q9H9Q2 Q5U5X0 0
Q9NZC7 P59768 0
Q9C086 P40937 0
O94805 Q6PI98 1
P14091 Q00325 0
Q8N2K1 Q9Y4L5 1
Q2KHR2 A0A1B0GUU1 0
Q9NUP7 Q15569 0
Q9UIG4 Q969L4 0
Q8N9V6 A6NNY8 0
Q96SL8 Q5TZF3 0
Q8N414 Q9NYH9 0
Q6IV72 Q9NR56 0
Q0VDD7 P0DPF6 0
Q5U5Q3 P55851 0
Q96NX5 Q12824 0
A2A2Z9 Q8N9B4 0
Q02509 P35222 0
Q9BV68 O95231 0
Q8N769 Q92748 0
Q92785 Q99879 0
Q9NSP4 Q9Y4J8 0
Q8TB03 P02649 0
Q96ES7 Q17RS7 0
Q9NQX3 Q9H9Q2 0
O75487 Q8TB45 0
Q9Y6A2 Q9Y2P0 0
O95391 O43143 1
Q9UEW8 Q92551 0
Q9P0W2 Q96BD5 1
Q9P2J3 Q9UPV7 0
Q96M98 Q92750 0
Q53G59 Q8IZT9 0
Q8TAP8 H3BSY2 0
Q96A08 P15976 1
Q14203 Q8WU17 0
Q8IZU3 Q8IYJ1 0
P23771 Q9Y2Y4 1
O00488 Q9NZV6 0
P29322 Q96HU1 0
A2RU49 Q9Y6I8 0
P62318 Q9UNF0 0
Q9HBF4 Q8WTT2 0
Q9UKL0 Q86UB2 0
P49711 Q9NQX1 1
Q9UDY6 Q96MD2 0
Q92772 Q13572 0
Q96NX5 P27037 0
Q969V5 P40426 0
Q9NX05 Q9NP80 0
Q5VYV7 O43298 0
Q765I0 Q8IY47 0
P15311 P00568 0
Q9NW38 P78414 0
Q9UJX0 Q8TAX0 0
Q9NXF7 Q53EQ6 0
P26045 Q502W6 0
Q12979 P40938 0
Q6PI77 Q00059 0
O76070 O14818 0
Q8N3C7 Q9H3H9 0
P36507 Q96SZ6 0
Q9P2J3 P62253 1
Q8N998 P49840 0
Q969H4 P20265 0
Q01201 Q9BYH8 1
P31267 P10828 0
Q9Y575 Q16534 0
Q12798 Q8WUU5 0
Q7Z449 Q969G6 0
Q12905 Q9Y573 0
Q7RTU4 P31271 0
Q9H8W3 Q06945 0
P00568 Q1MX18 0
Q9BS34 P0CJ89 0
O14908 P08048 0
Q6P1L5 Q9NZR4 0
P61024 O96020 1
P60484 Q9UER7 1
Q9NV56 Q96MB7 0
Q9Y2T2 Q9Y6B7 1
O43414 Q70CQ3 0
Q8N2K1 Q9NVT9 0
Q9BQI7 O95154 0
P31946 Q9NY57 0
Q8NF99 Q9Y573 0
Q9ULL1 P20810 0
Q9NPA3 P35475 0
Q96HD9 Q00577 0
Q53S33 Q8IV03 0
Q9P2J3 P61587 0
A5D8V7 Q9Y697 0
Q8IV76 P05026 0
Q6NZ67 Q7Z6K1 0
P09629 Q96NK8 0
Q9H765 Q93034 1
Q9BYE7 O75461 1
Q5JRV8 A6NMY6 0
O43448 P35998 0
Q9HB71 Q00526 0
P51654 Q9H1J7 1
P30291 O43665 0
O43852 O43196 0
P12081 Q13487 0
Q63HK3 Q16674 0
Q9BRV8 P21506 0
Q2TAL5 Q6IQ49 0
Q13422 P36508 0
Q86TB9 Q8TAC2 0
Q8N912 Q96DM1 0
Q9GZM8 P31946 1
Q9UHL9 Q68CZ6 0
Q8NBM4 Q96SQ9 0
Q9BT78 Q13619 1
P49137 Q9H9Z2 0
Q9BUP0 P39210 0
Q9H9V4 Q9UF12 0
Q9NP77 C9JBD0 0
Q99942 P56470 0
P62256 Q969Q1 1
P20337 Q8NHX4 0
Q6ZTN6 P62993 0
O95073 P28370 0
Q7L0Q8 Q53S33 0
O60671 Q8N264 0
O95810 P32856 0
Q14451 P78317 0
Q6UXF1 Q93084 0
Q9HBZ2 Q9H8W3 0
Q86WZ6 Q3YEC7 0
Q9Y575 P22570 0
P43304 P14678 0
Q7Z6I5 P55273 0
Q567U6 Q9BWG6 0
Q8N485 Q8NER5 0
Q9UJQ1 Q7L8W6 0
Q8IZL9 Q6ZMT9 0
Q8TF05 P86478 0
Q7Z3H4 Q99471 0
A5YM69 O00471 0
O60423 Q14974 0
O60423 A0A1W2PPK0 0
P62308 P56937 0
P13584 Q2M3G4 0
O94763 P62140 1
Q16520 O60896 0
P63146 Q71DI3 0
Q5JNZ3 P0DMV2 0
P63279 P86480 0
Q96EW2 Q96G25 0
O95661 O14966 0
Q15181 Q01628 0
Q9Y625 Q9NVV4 0
Q8TF76 O75367 0
O76013 P35558 0
Q9NRW4 Q9UPT8 0
Q9Y2A4 Q9H0Q0 0
Q9HAQ2 Q9Y4X0 0
Q53GL0 Q9NR81 0
Q9NV56 O96019 1
Q53LP3 O14656 0
Q8N4N8 Q9H081 1
Q96B45 P17032 0
Q9Y603 Q9H8M2 0
Q9HAP6 Q9NZW5 1
P15408 O15524 0
Q8WWH4 Q9H4L5 0
O95231 Q5MAI5 0
Q9UFW8 Q5T089 0
P04798 P57059 0
Q9UID3 P02786 1
O00237 A6NER0 0
P05129 Q6ICB0 0
Q8NHW6 Q96M94 0
Q8TDR0 Q96AJ1 1
Q6NZ67 Q6P9F5 0
Q96AP4 Q9HCN2 0
P47929 Q16534 0
P07737 Q9HCH3 0
Q96Q07 Q9Y2C2 0
Q9UJV3 P09110 0
Q8IVD9 P20338 0
P17483 P18031 0
Q86WR7 Q9Y6Q1 0
P24864 P14415 0
Q86U90 Q86WG3 0
Q9H5Z1 Q96GA3 0
Q9BVC6 Q8N141 0
Q8IWY9 P49069 0
Q8NDY8 Q9UBG3 0
Q8TCY9 Q6PI97 0
A6NNL5 Q00325 0
Q96J77 O43310 0
Q9NXF7 P00540 0
Q14257 Q7L591 0
Q8NDB2 Q8NEL0 0
Q6ZMR3 A1L188 0
Q5YKI7 P27105 0
Q499Z4 O94900 0
Q9UJU6 Q9P299 0
P08684 Q9Y2M5 0
Q16514 Q6PJ21 0
P04626 Q96NW4 0
Q9BTA0 Q9NRD5 0
Q13614 Q9NYZ2 0
Q9UIJ7 Q9UKD2 0
P30046 P62081 0
O75474 P31267 0
O00472 P50750 1
Q00341 Q86TL2 0
Q8N6T3 Q8N6H7 1
Q969J2 P12755 0
O00231 P28072 1
P30038 Q9Y508 0
P52926 Q5T4F4 0
Q9Y5X1 O94868 1
Q9BRU2 Q8TAQ5 0
O43186 Q9UKK9 0
Q6ZMU5 Q9BSJ5 0
Q96A08 O96017 1
Q58F21 O94993 0
Q8N108 O60285 0
O43439 Q96LX8 0
Q587J7 A6NMD0 0
O15499 P78317 1
Q9H5N1 P00491 0
Q15853 Q9GZT5 0
Q02641 Q00444 0
Q8NFZ5 P09086 0
Q92994 O94827 0
Q8IXL7 Q01524 0
P04629 Q13144 0
P21796 Q16795 1
Q8NHS2 Q8WTR8 0
Q9Y3I1 A8MTA8 0
Q7Z3E1 Q9Y222 0
P01100 Q8NHY2 1
Q13094 O43639 1
Q9UHQ7 Q9Y5K5 0
Q9UPT9 Q96ES7 1
Q13126 Q5T619 0
Q6P3S1 Q96SQ5 0
P23025 P35249 1
O60519 Q9UQQ2 0
Q12933 O14836 1
Q8NFP7 P12074 0
Q96GW9 Q5T160 1
P22307 Q96K19 0
P61158 Q5T0N5 1
A6NM43 O14901 0
P17568 P42357 0
P43354 P28702 1
P0C024 Q7L4I2 0
Q86W10 P82909 0
Q7Z6M1 P0DMV9 0
A0A183 Q8TCJ0 0
Q14BN4 P43357 0
Q9UBF1 P35908 0
P48637 Q8IXJ6 0
O76038 Q9BRV8 0
P12980 Q15327 0
Q8NBR6 O75444 0
Q6NXP6 Q96S55 0
Q9NWZ5 Q8TA86 0
A8MTQ0 Q13394 0
A2RU54 P36954 0
Q6UUV7 Q96HL8 0
Q9BVC6 Q6P280 0
P16401 P30086 0
Q8N7X4 Q9BXJ8 0
Q6P3S1 P80511 0
O15400 Q9Y2V2 0
P62310 P62312 1
P37198 Q5I0X4 0
P61224 Q7Z5R6 1
Q9BXU8 Q16881 0
P15538 Q6ZP65 0
Q5W5W9 P55036 0
Q9NRX2 Q9UGC7 1
Q13158 Q7Z434 1
P0CJ85 P53672 0
Q6P1J9 O60216 0
Q96CA5 Q13546 1
P05013 A6NGB0 0
Q8TB45 P09544 0
Q8N9M5 Q6PID8 0
Q9UIJ7 Q15723 0
Q14153 Q14191 0
O95983 P31277 0
Q8IUF8 B2RBV5 0
Q9BSK2 P51452 0
Q8N8X9 Q8N5C1 0
Q96DV4 Q9NTW7 0
P05129 P60660 0
P35250 P12004 1
Q14190 Q9NX18 0
O95905 Q9H992 0
Q96PX6 Q5W0B7 0
Q14088 P54136 0
Q13546 Q99501 0
P50238 P78329 0
Q92572 P84077 1
B7ZBB8 Q9NQB0 0
Q04864 P63123 0
Q92917 P53041 0
P46952 Q15080 0
Q0D2K2 Q9UH65 0
Q9UMQ6 P07686 0
O75787 P23510 0
Q5VT97 Q8N8Z3 0
P28330 P50990 0
Q96G28 Q9UNF0 0
Q6BEB4 Q9Y3T9 0
P62699 Q8NE22 0
Q9NZ53 Q4G0W2 0
Q9BPX1 Q9UL68 0
Q8N9P6 Q9NVF9 0
Q13487 O75582 0
P13631 A1YPR0 0
Q9Y5P8 Q15907 0
Q5TEC6 Q8N0Z3 0
Q96SQ7 Q7Z6J9 0
D6RCP7 Q15475 0
O15111 C9JQI7 0
O75964 P15502 0
Q8WW59 P52740 0
Q9C035 Q14765 0
Q9H832 Q9P2K6 1
Q13485 Q9UBE8 1
Q96J77 Q8WW32 0
Q96J88 Q96M32 0
Q9BXI6 Q15256 0
P32456 Q9UFV1 0
Q9UKW4 Q9Y4E5 0
P54577 Q9Y2W7 0
P62491 P51955 1
O75881 Q8N4G2 0
P09493 Q5PSV4 0
Q17RP2 Q7L1V2 0
A1Z1Q3 Q9BYV2 0
P67870 Q9NXA8 0
O43353 Q68D86 0
Q8NEK8 P54826 0
P04839 P0CE71 0
Q2TAL8 P15336 0
Q15018 A8MT69 0
Q6ZTW0 Q86UD1 0
Q9Y5Q3 Q6UUV7 0
Q7RTV3 Q13011 0
Q9P104 P31269 0
Q8N2W9 Q6R6M4 0
Q92759 P50750 1
Q96RP9 Q9HBU1 0
Q3KRA6 Q9Y2P0 0
Q13126 Q68CQ4 0
A6NCF5 Q9Y3E1 0
P62805 Q96BD6 0
P17041 Q8WZA9 0
Q99259 O76070 0
P41159 P14373 0
P24386 Q9ULC3 1
O00151 Q16777 0
Q9NV31 Q9BQ75 1
Q86X27 Q5VIY5 0
Q9NVX0 Q14432 0
Q9P2F5 P56817 0
Q8NI51 Q8N957 0
O60841 P49842 0
P49716 P53367 0
P01100 P35453 1
Q6ZT52 Q9HC96 0
P24864 P78371 1
Q16778 Q7Z4K8 0
A8MTQ0 Q9H7U1 0
Q96IV0 Q04323 1
Q15796 Q13642 1
Q96CF2 A6NI56 0
Q9Y3Z3 Q96S94 1
O14948 Q03014 0
P62306 P62304 1
Q92622 Q5W5W9 0
Q9Y463 Q8IU81 0
Q5XLA6 P17481 0
O75822 P36405 0
P42568 P06865 0
Q86UR1 Q05655 0
Q7Z6K1 P05000 0
Q13875 E7ERA6 0
P23297 Q99878 0
Q9NS39 Q6PF15 0
Q9H582 D6RBM5 0
Q9NY65 P03897 0
Q5VZQ5 Q9UMS6 0
P08263 Q8N6Y0 0
Q9BSH4 Q9BQA9 0
Q8WXJ9 P0C7M6 0
Q6P9F0 A6NFF2 0
Q02386 Q9UN37 0
P62308 O14893 1
Q5T9G4 Q6PIL6 0
Q8IX04 Q96EK2 0
O95905 Q9BYE7 0
Q9HBY8 Q06278 0
Q86U90 Q6NXT1 0
P10606 P15954 1
Q16533 P55036 0
P0C5Z0 O76064 0
P14174 Q01523 0
A2VCK2 O60422 0
P53350 Q15051 1
P81133 Q9NRH2 0
Q9Y657 Q01850 0
P18146 Q13207 1
P42677 Q15059 0
Q96FG2 Q8WXG1 0
Q96N38 P22570 0
Q9UBP0 O15247 0
A8K855 Q59EK9 0
P26232 P28562 0
Q8IVE0 P0CJ79 0
Q9NX20 P82921 1
P21579 P61006 1
O75223 O14972 0
Q8IW40 Q5SW24 0
O94887 Q86UD1 0
Q6R6M4 Q9UJ72 0
Q8WVZ7 Q9BV20 0
D6RGX4 Q9C0K7 0
Q9Y6Q2 P15313 0
P0DPB3 Q6NUN7 0
P63162 P62312 1
Q92572 P59780 1
Q8WUP2 P53779 0
O43325 A6NNZ2 0
Q8NFJ8 Q9GZZ1 0
P42568 Q96T25 0
O14772 P29966 0
Q99728 O14867 1
Q6ZTN6 Q9NYA3 0
A8MXT2 Q9H7R0 0
Q13075 Q9P2M7 0
Q9H1X1 O95201 0
P42772 P25789 0
Q8NEQ6 Q3KR16 0
O43361 Q9NUQ6 0
Q9UHV9 Q9NR20 0
Q92598 Q9NYK6 0
O95475 P51858 0
Q8TCC3 P30793 0
Q9UHR4 Q9Y3C5 0
P62081 Q8IWR1 0
Q3B820 P04628 0
P16615 Q10981 0
Q6UXF1 O75170 0
Q9Y2R0 Q8N6M8 0
O14907 Q9UI32 1
P35453 O94819 0
Q8N8Y5 Q8TE96 0
Q9Y614 Q9BZQ4 0
Q14764 Q9UBW7 0
O14965 O60216 1
Q15645 P27348 1
P30050 P05388 1
Q96CU9 O75425 0
Q96NA2 Q7Z449 0
Q3KRA6 Q7Z3V4 0
P09493 Q96LB4 0
Q13616 Q8TCJ0 1
Q8N9V6 Q5VTJ3 0
Q9GZN1 Q8IV76 0
Q15562 Q5JX69 0
P47929 O60304 0
Q6UXB2 P55060 0
Q16649 P61599 0
Q9NU02 Q96A46 0
P19429 P54802 0
Q96S94 Q9H489 0
Q8IYB8 Q9UBZ9 0
Q96KN7 Q86UE3 0
Q86V86 Q8N431 0
O76013 Q8NEP7 0
Q9NR46 Q9HA90 0
P63215 Q02153 0
Q9P2W3 Q147U7 0
Q9UHG3 Q7L3S4 0
P15313 Q6NVH7 0
P48736 P42680 0
Q9NR21 C0HLS1 0
Q96FG2 P52954 0
Q8TAP4 O94768 0
C9JN71 P63121 0
A4D1E9 Q7Z353 0
Q9H2K2 P50995 0
P05177 Q96NU1 0
Q7Z3Z2 Q86YB7 0
Q8NFG4 Q15831 1
Q05923 P24386 0
P46778 P42677 1
Q1ZYL8 Q13485 0
P67870 Q92871 0
P00558 A1IGU5 0
Q8TF08 Q8NEJ0 0
Q16143 E7ETH6 0
Q9Y4Z2 A4FU28 0
Q9Y3E2 Q86UY6 0
Q9NYN1 Q96PQ6 0
Q9P286 O96013 1
Q8TEL6 Q5T9G4 0
Q9UBI4 P35270 0
P11712 Q96GD4 0
P55042 P11474 0
P57735 Q8IXJ6 0
P11308 Q96M83 0
Q86VY4 Q9H5Z1 0
Q8IXV7 Q8N6D2 0
A6NLJ0 Q01546 0
Q9P0N5 O95140 0
Q9UJP4 P55036 0
Q9BZI1 Q9Y462 0
O94782 Q9UQQ1 0
A6NGB7 Q14181 0
Q16777 Q96HR8 0
Q6YP21 Q8IYN0 0
Q9BYC8 P82914 1
O60826 Q6PI98 0
Q9Y5K6 P62993 1
Q13370 Q86XT2 0
Q14088 Q9H8G2 0
Q7Z7E8 Q96QS6 0
O15131 Q8TB36 0
Q9NSB4 Q92930 0
Q15080 P60953 1
Q8WYR4 A0PJW8 0
O15264 O00237 0
P35908 Q8N9M5 0
Q8N7S6 Q8TF65 0
Q02535 Q8IZU1 0
O00264 Q9NR64 0
Q99807 Q8NHY3 0
Q9UJQ1 Q9UBD0 0
Q86XF0 Q9UBF2 0
P58304 Q9H6S1 0
Q6ZTU2 Q16384 0
Q9Y333 P54577 0
O43482 Q7Z3Y9 0
Q9P215 P41223 0
O14986 P98187 0
Q8WVZ9 Q6P1L5 0
P0CG30 P14868 0
Q9H7T3 P10827 0
O94993 Q6MZM9 0
Q9P2G3 Q9BW62 0
Q9BU64 Q6ZTU2 0
P48637 P09622 0
Q6P1L6 O60765 0
P19784 C9J6K1 0
Q9NX65 Q96E40 0
O95999 Q13077 1
Q9NQB0 Q13126 0
P53667 O14830 0
P62495 Q8N377 0
Q5FBB7 Q9Y6G9 1
P68363 Q96EQ8 0
Q9NYW8 P23610 0
P0C7X4 Q53H64 0
Q5TEZ5 Q96KN4 0
O43298 Q00059 0
P60323 Q9BXF6 0
O14965 Q13596 0
Q9GZZ7 Q15170 0
P20393 Q53RE8 0
P28330 Q6ZN16 0
P21397 Q99572 0
Q2TB10 Q5TC63 0
P84085 O15155 1
P62834 Q9H300 0
Q9UL40 O75150 0
Q96GA3 P07339 0
Q9NWU2 Q9Y5Q3 0
Q9BV35 Q03936 0
Q86WJ1 P15336 0
Q9BZE4 P82921 0
Q9BV35 Q9Y277 0
Q58EX7 Q15596 0
Q6ZN17 Q8NHR7 0
O60524 Q96KP6 0
P04075 Q8IV03 0
P51946 Q13889 1
Q8N5C8 Q9UBI6 0
P50897 O14627 0
Q96M63 Q96AG3 0
Q96NN9 Q08499 0
Q99259 Q8IXL9 0
P60903 O15254 0
Q6P5Z2 Q5JT25 0
Q13671 Q14192 0
P35548 Q9Y2T7 0
P50749 B2RXH4 0
Q96GC6 Q9Y696 0
Q6PID8 P50548 0
Q12905 Q8TE68 0
Q3ZCU0 A8MT65 0
Q9BYD2 Q9BR39 0
Q9NX52 P0DPH8 0
Q6NSI3 Q9NPC3 0
Q9UMS6 O75533 0
Q9H0U9 Q16875 0
Q6UXH0 Q96KQ4 0
P22301 P49715 1
Q9Y6F7 Q96E40 0
Q5YKI7 Q8N9F8 0
P43362 Q96KB5 0
Q3SXR2 Q6PF05 0
Q9H2Z4 Q8IXV7 0
C9JR72 Q9UGM6 0
Q96LB3 Q5T2Q4 0
Q05923 Q9HCG1 0
P61158 P13796 1
Q6ZRT6 Q56A73 0
P17026 Q8TD55 0
Q502X0 P48163 0
P51153 Q9H993 0
Q93099 Q9GZT9 0
Q70CQ3 Q0VAF6 0
Q05655 P04899 0
P14635 O94921 1
Q86TM3 O60262 0
Q68D10 Q9UN36 0
Q9Y2U5 Q9NXR1 0
Q04828 Q8WW52 0
O00559 Q9UBF6 0
Q96SF2 P28907 0
Q9H2S5 Q9NZN8 0
P36954 Q13889 1
Q9H0W8 Q13635 0
P01568 Q9Y6R0 0
Q13227 P17035 0
Q14565 P0C0E4 0
Q9P0M4 P11844 0
P52435 Q9BUI4 1
P27105 D6RJB6 0
Q9BYN8 Q3KRA6 0
P48436 O75444 1
P10635 Q68DY9 0
P09919 Q86V97 0
P49703 Q9UID6 0
Q5SYC1 Q9ULX7 0
Q06546 Q8TAK5 1
Q86V42 Q96CN9 0
Q9UHV2 Q8NAB2 0
P09016 Q8TED9 0
P82914 P15056 0
O14929 Q6SA08 0
O43309 Q86XF0 0
P32519 O43752 0
Q9NW61 P36897 0
Q6S9Z5 P34949 0
Q6PI77 Q96EF0 0
Q5U5R9 Q7Z3Y7 0
Q9P0W0 Q9NQL2 0
P61106 P53680 0
Q8IYU2 O75496 0
Q7Z7E8 Q13671 0
Q96MR9 Q6IAN0 0
Q14142 Q8IUI8 0
P43405 Q8IVU9 0
Q9NWZ5 Q14526 0
Q9BQ24 Q6XYQ8 0
Q5T5S1 Q8NC74 0
O75069 Q9NVV9 0
P62081 Q9NVH0 0
O75678 Q01094 0
Q9Y343 P49674 1
P16220 P41182 0
P42224 Q5SRE7 0
P23769 Q9P2F5 0
Q99816 Q6S5H5 0
Q9Y6C5 Q9BYF1 0
P37173 P47928 0
P31270 O43292 0
Q9UGC6 P49959 0
Q8IWB4 O43324 0
Q99633 P26998 0
Q969F0 Q8TCS8 0
Q9NWW6 P41970 0
Q8IWF7 Q7Z7H3 0
O43252 O00522 0
A7E2F4 O95786 0
Q05084 Q5T9C9 0
Q8WVB6 Q9H8L6 0
P52566 P15621 0
Q6IE81 P02786 0
Q86V40 Q8TCB0 0
P67870 O60906 0
P35716 O00471 0
Q13286 A6NGB7 0
Q9NVF7 P40855 0
Q9UHJ6 Q9HDC5 0
P33260 Q8N752 0
O75886 Q9UKT5 0
Q8N6D5 Q96G03 0
Q6ZNE5 Q8NBB4 0
P62306 Q9NQ35 0
O14948 Q5M7Z0 0
Q8IWU6 P47736 0
Q5BKZ1 P18847 0
Q1KMD3 Q1ZYL8 0
Q7Z4L0 Q9Y450 0
P36639 Q9UJX6 0
Q9UHD2 Q9Y4K3 1
P63220 P31040 0
Q13642 P62913 0
Q6PF06 P51606 0
Q9BTU6 Q8NFU5 0
Q9C0F3 P36873 0
P0CV98 Q8IUF8 0
Q9UHA3 P49207 1
P19429 Q8IZC4 0
Q9UBB6 P08235 0
P54819 Q5HYN5 0
Q9BWM5 A5PLL1 0
Q96Q40 Q8NCP5 0
P14136 A8MXY4 0
Q9Y3B7 Q8TCC3 1
P55345 Q6P9A3 0
Q9UQ10 O43823 0
Q6UXY1 Q9BXI3 0
Q9UMQ3 P09211 0
P43268 P08047 1
A8MQT2 Q86UY6 0
Q9UL25 Q16822 0
Q5SXM1 Q6N043 0
Q8N1L4 Q9UQE7 0
Q16621 P83916 0
Q96LR7 Q5JNZ3 0
Q16763 Q9Y4K3 1
Q9BRK5 Q96IK5 0
P57105 Q96E14 0
P49619 Q12929 0
Q4W5G0 Q9NVK5 0
Q6ZNE5 Q8WVV4 0
O95793 P05091 0
P54840 O95278 1
Q8NBB4 A8MZ36 0
Q8NER5 Q9BZY9 0
P53680 O00189 1
O75425 Q8N118 0
O60682 Q86XN6 0
Q13642 Q9NYL4 0
Q8WUK0 O60285 0
O15391 Q9Y6Q5 0
Q92551 Q6BDI9 0
Q6ZN57 Q7L8L6 0
Q9NY65 Q6UWP8 0
A6NJI1 P56178 0
A1E959 Q16827 0
Q9BYD6 Q9Y399 1
A6NI15 Q9H2G9 0
Q9Y473 Q86UP2 0
Q16594 Q6NX45 0
Q9BUI4 Q5T4F4 0
Q9NUI1 Q8N0W3 0
Q8N8A2 Q08945 0
P0CG29 P0C7M3 0
Q99550 Q6UYE1 0
Q8WTU0 P30419 0
O14662 A6NMK7 0
Q8TDW5 P30679 0
Q9NYG5 Q93034 1
P13994 Q13618 0
O15397 O75496 0
P35270 Q9HBU1 0
Q6ZW61 Q99460 0
P78545 Q8N5X7 0
Q7RTV0 Q9UJW8 0
O43353 A0PJZ3 0
P41002 Q9Y385 1
Q9H0C3 Q86WJ1 0
Q9Y6R0 O00463 1
Q96S53 P55789 0
Q9UK53 Q7L622 0
Q13480 P16333 1
Q96FJ0 Q13237 0
Q9NPJ6 O75159 0
Q9BVS4 P48730 1
Q8N7E2 Q9P215 0
O75030 Q12996 0
Q8WYH8 Q9UK53 1
Q8NE09 Q9P203 0
Q14153 Q9ULV8 0
Q5FWF4 Q9H9F9 0
P36956 Q96SI9 0
Q96LY2 Q9UQB9 0
Q8IY84 P49841 0
